시군,연월,방문
경주시,202407,3928856.0
경주시,202408,4482151.0
경주시,202409,4203264.0
경주시,202410,4187485.0
경주시,202411,3977933.0
경주시,202412,3467405.0
경주시,202501,3962697.0
경주시,202502,3160736.0
경주시,202503,3896246.0
경주시,202504,4025554.0
경주시,202505,4547788.0
경주시,202506,3929776.0
경주시,202507,4140973.0
경주시,202508,4931581.0
경주시,202509,3843828.0
경주시,202510,5318422.0
경주시,202511,4567230.0
경주시,202512,3878416.0
경주시,202601,3787566.0
경주시,202602,4080834.0
경주시,202603,4040776.0
경주시,202604,4369493.0
경주시,202605,4696385.0
경주시,202606,3749725.0
경주시,202607,4232067.0
경주시,202608,4763041.0
계룡시,201901,360798.0
계룡시,201902,369878.0
계룡시,201903,396235.0
계룡시,201904,380326.0
계룡시,201905,405186.0
계룡시,201906,371006.0
계룡시,201907,405152.0
계룡시,201908,419027.0
계룡시,201909,398832.0
계룡시,201910,458218.0
계룡시,201911,402955.0
계룡시,201912,388382.0
계룡시,202001,398552.0
계룡시,202002,310822.0
계룡시,202003,359353.0
계룡시,202004,376496.0
계룡시,202005,410131.0
계룡시,202006,370439.0
계룡시,202007,387950.0
계룡시,202008,375014.0
계룡시,202009,379361.0
계룡시,202010,427308.0
계룡시,202011,400868.0
계룡시,202012,362747.0
계룡시,202101,324531.0
계룡시,202102,350045.0
계룡시,202103,395970.0
계룡시,202104,386201.0
계룡시,202105,401516.0
계룡시,202106,385085.0
계룡시,202107,401744.0
계룡시,202108,396771.0
계룡시,202109,407429.0
계룡시,202110,420092.0
계룡시,202111,363372.0
계룡시,202112,426589.0
계룡시,202201,432065.0
계룡시,202202,332389.0
계룡시,202203,380640.0
계룡시,202204,409685.0
계룡시,202205,446927.0
계룡시,202206,430742.0
계룡시,202207,457890.0
계룡시,202208,416256.0
계룡시,202209,510041.0
계룡시,202210,757809.0
계룡시,202211,487520.0
계룡시,202212,384212.0
계룡시,202301,406314.0
계룡시,202302,353251.0
계룡시,202303,467664.0
계룡시,202304,428302.0
계룡시,202305,469573.0
계룡시,202306,429002.0
계룡시,202307,421744.0
계룡시,202308,441385.0
계룡시,202309,440303.0
계룡시,202310,510990.0
계룡시,202311,374133.0
계룡시,202312,409055.0
계룡시,202401,433113.0
계룡시,202402,410526.0
계룡시,202403,399073.0
계룡시,202404,454847.0
계룡시,202405,441241.0
계룡시,202406,400987.0
계룡시,202407,421202.0
계룡시,202408,420366.0
계룡시,202409,446736.0
계룡시,202410,552663.0
계룡시,202411,421649.0
계룡시,202412,415400.0
계룡시,202501,431141.0
계룡시,202502,402392.0
계룡시,202503,425231.0
계룡시,202504,409428.0
계룡시,202505,489453.0
계룡시,202506,413932.0
계룡시,202507,439848.0
계룡시,202508,501179.0
계룡시,202509,510449.0
계룡시,202510,501824.0
계룡시,202511,464408.0
계룡시,202512,478468.0
계룡시,202601,454865.0
계룡시,202602,431622.0
계룡시,202603,437833.0
계룡시,202604,404536.0
계룡시,202605,458571.0
계룡시,202606,398924.0
계룡시,202607,428354.0
계룡시,202608,427703.0
계양구,201901,2202400.0
계양구,201902,2081176.0
계양구,201903,2555653.0
계양구,201904,2112446.0
계양구,201905,2333424.0
계양구,201906,2322139.0
계양구,201907,2377727.0
계양구,201908,2655927.0
계양구,201909,2499060.0
계양구,201910,2506324.0
계양구,201911,2615391.0
계양구,201912,2406710.0
계양구,202001,2335879.0
계양구,202002,1905456.0
계양구,202003,2043644.0
계양구,202004,2118642.0
계양구,202005,2298080.0
계양구,202006,2037082.0
계양구,202007,2285274.0
계양구,202008,2112122.0
계양구,202009,2137849.0
계양구,202010,2398051.0
계양구,202011,2088376.0
계양구,202012,1849127.0
계양구,202101,1825723.0
계양구,202102,1955768.0
계양구,202103,2311913.0
계양구,202104,2200994.0
계양구,202105,2405806.0
계양구,202106,2317900.0
계양구,202107,2179903.0
계양구,202108,2083369.0
계양구,202109,2300736.0
계양구,202110,2302984.0
계양구,202111,2156202.0
계양구,202112,2012885.0
계양구,202201,2058421.0
계양구,202202,1764807.0
계양구,202203,2083681.0
계양구,202204,2543165.0
계양구,202205,2576212.0
계양구,202206,2317800.0
계양구,202207,2390528.0
계양구,202208,2257590.0
계양구,202209,2449843.0
계양구,202210,2414385.0
계양구,202211,2264345.0
계양구,202212,2231848.0
계양구,202301,2209913.0
계양구,202302,2073487.0
계양구,202303,2497894.0
계양구,202304,2248683.0
계양구,202305,2420651.0
계양구,202306,2308570.0
계양구,202307,2351164.0
계양구,202308,2296436.0
계양구,202309,2493457.0
계양구,202310,2438334.0
계양구,202311,2239616.0
계양구,202312,2340980.0
계양구,202401,2237294.0
계양구,202402,2428929.0
계양구,202403,2674776.0
계양구,202404,2451619.0
계양구,202405,2538958.0
계양구,202406,2382323.0
계양구,202407,2339687.0
계양구,202408,2475593.0
계양구,202409,2635107.0
계양구,202410,2678982.0
계양구,202411,2524310.0
계양구,202412,2490135.0
계양구,202501,2522777.0
계양구,202502,2247634.0
계양구,202503,2730559.0
계양구,202504,2419083.0
계양구,202505,2968625.0
계양구,202506,2637982.0
계양구,202507,2776959.0
계양구,202508,2693798.0
계양구,202509,2784554.0
계양구,202510,2994107.0
계양구,202511,2808263.0
계양구,202512,2749962.0
계양구,202601,2566840.0
계양구,202602,2519801.0
계양구,202603,2933696.0
계양구,202604,2661572.0
계양구,202605,2937588.0
계양구,202606,2708684.0
계양구,202607,2742615.0
계양구,202608,2715404.0
고령군,201901,347818.0
고령군,201902,414260.0
고령군,201903,439054.0
고령군,201904,457738.0
고령군,201905,470418.0
고령군,201906,436814.0
고령군,201907,434927.0
고령군,201908,444786.0
고령군,201909,503208.0
고령군,201910,463377.0
고령군,201911,442351.0
고령군,201912,377526.0
고령군,202001,441471.0
고령군,202002,334980.0
고령군,202003,398121.0
고령군,202004,477677.0
고령군,202005,547403.0
고령군,202006,481585.0
고령군,202007,442271.0
고령군,202008,472561.0
고령군,202009,485278.0
고령군,202010,561708.0
고령군,202011,464941.0
고령군,202012,391763.0
고령군,202101,370633.0
고령군,202102,451406.0
고령군,202103,499189.0
고령군,202104,509859.0
고령군,202105,570353.0
고령군,202106,533020.0
고령군,202107,472179.0
고령군,202108,481427.0
고령군,202109,593186.0
고령군,202110,551716.0
고령군,202111,491894.0
고령군,202112,422372.0
고령군,202201,446408.0
고령군,202202,409050.0
고령군,202203,493465.0
고령군,202204,542277.0
고령군,202205,564725.0
고령군,202206,490197.0
고령군,202207,541722.0
고령군,202208,506870.0
고령군,202209,598842.0
고령군,202210,607533.0
고령군,202211,507337.0
고령군,202212,409006.0
고령군,202301,479495.0
고령군,202302,432510.0
고령군,202303,541818.0
고령군,202304,577084.0
고령군,202305,563105.0
고령군,202306,528481.0
고령군,202307,491830.0
고령군,202308,478703.0
고령군,202309,598929.0
고령군,202310,569721.0
고령군,202311,481559.0
고령군,202312,429251.0
고령군,202401,417445.0
고령군,202402,477063.0
고령군,202403,555287.0
고령군,202404,553815.0
고령군,202405,592835.0
고령군,202406,540737.0
고령군,202407,469097.0
고령군,202408,468461.0
고령군,202409,600511.0
고령군,202410,579257.0
고령군,202411,531880.0
고령군,202412,436579.0
고령군,202501,485348.0
고령군,202502,383786.0
고령군,202503,542703.0
고령군,202504,553017.0
고령군,202505,628626.0
고령군,202506,563786.0
고령군,202507,489067.0
고령군,202508,508703.0
고령군,202509,528487.0
고령군,202510,670522.0
고령군,202511,639450.0
고령군,202512,471812.0
고령군,202601,428763.0
고령군,202602,490589.0
고령군,202603,573565.0
고령군,202604,560714.0
고령군,202605,610283.0
고령군,202606,531740.0
고령군,202607,482781.0
고령군,202608,494451.0
고성군,201901,1268271.0
고성군,201902,1435620.0
고성군,201903,1505062.0
고성군,201904,1411433.0
고성군,201905,1530200.0
고성군,201906,1573323.0
고성군,201907,1774689.0
고성군,201908,2355249.0
고성군,201909,1593169.0
고성군,201910,1644773.0
고성군,201911,1485236.0
고성군,201912,1493680.0
고성군,202001,1633411.0
고성군,202002,1136268.0
고성군,202003,1277546.0
고성군,202004,1354189.0
고성군,202005,1715001.0
고성군,202006,1721228.0
고성군,202007,2008293.0
고성군,202008,2481822.0
고성군,202009,1553569.0
고성군,202010,2050794.0
고성군,202011,1455564.0
고성군,202012,1349341.0
고성군,202101,1126814.0
고성군,202102,1407036.0
고성군,202103,1339837.0
고성군,202104,1476264.0
고성군,202105,1795650.0
고성군,202106,1776653.0
고성군,202107,2132035.0
고성군,202108,2229026.0
고성군,202109,1906334.0
고성군,202110,2092752.0
고성군,202111,1637835.0
고성군,202112,1547932.0
고성군,202201,1642623.0
고성군,202202,1415101.0
고성군,202203,1276469.0
고성군,202204,1663692.0
고성군,202205,1983979.0
고성군,202206,2009791.0
고성군,202207,2361008.0
고성군,202208,2616513.0
고성군,202209,1972984.0
고성군,202210,2218211.0
고성군,202211,1597202.0
고성군,202212,1603984.0
고성군,202301,1672283.0
고성군,202302,1509920.0
고성군,202303,1630079.0
고성군,202304,1723142.0
고성군,202305,1869388.0
고성군,202306,1970835.0
고성군,202307,2217112.0
고성군,202308,2431280.0
고성군,202309,2135870.0
고성군,202310,2341097.0
고성군,202311,1579504.0
고성군,202312,1638883.0
고성군,202401,1491099.0
고성군,202402,1640686.0
고성군,202403,1708717.0
고성군,202404,1714597.0
고성군,202405,1953393.0
고성군,202406,2063105.0
고성군,202407,2106027.0
고성군,202408,2670107.0
고성군,202409,2073722.0
고성군,202410,2147603.0
고성군,202411,1761611.0
고성군,202412,1589583.0
고성군,202501,1834253.0
고성군,202502,1330044.0
고성군,202503,1652262.0
고성군,202504,1640978.0
고성군,202505,2190441.0
고성군,202506,2077982.0
고성군,202507,2320185.0
고성군,202508,2792406.0
고성군,202509,1828294.0
고성군,202510,2522403.0
고성군,202511,1896760.0
고성군,202512,1685734.0
고성군,202601,1656854.0
고성군,202602,1742488.0
고성군,202603,1610680.0
고성군,202604,1704542.0
고성군,202605,2273810.0
고성군,202606,2050878.0
고성군,202607,2419255.0
고성군,202608,2741519.0
고양시 덕양구,201901,4292708.0
고양시 덕양구,201902,4187658.0
고양시 덕양구,201903,5273553.0
고양시 덕양구,201904,4335385.0
고양시 덕양구,201905,4836810.0
고양시 덕양구,201906,4763416.0
고양시 덕양구,201907,5044688.0
고양시 덕양구,201908,5663708.0
고양시 덕양구,201909,5294199.0
고양시 덕양구,201910,5163270.0
고양시 덕양구,201911,5446216.0
고양시 덕양구,201912,4983054.0
고양시 덕양구,202001,4969669.0
고양시 덕양구,202002,3935803.0
고양시 덕양구,202003,4395337.0
고양시 덕양구,202004,4707488.0
고양시 덕양구,202005,5204139.0
고양시 덕양구,202006,5112525.0
고양시 덕양구,202007,5209297.0
고양시 덕양구,202008,4841126.0
고양시 덕양구,202009,5199293.0
고양시 덕양구,202010,5843051.0
고양시 덕양구,202011,4927528.0
고양시 덕양구,202012,4218420.0
고양시 덕양구,202101,4334339.0
고양시 덕양구,202102,4673984.0
고양시 덕양구,202103,5363896.0
고양시 덕양구,202104,5001595.0
고양시 덕양구,202105,5607732.0
고양시 덕양구,202106,5341876.0
고양시 덕양구,202107,5172263.0
고양시 덕양구,202108,5198563.0
고양시 덕양구,202109,5524182.0
고양시 덕양구,202110,5591584.0
고양시 덕양구,202111,5109414.0
고양시 덕양구,202112,4900838.0
고양시 덕양구,202201,4893546.0
고양시 덕양구,202202,4199328.0
고양시 덕양구,202203,4896994.0
고양시 덕양구,202204,5489960.0
고양시 덕양구,202205,5928967.0
고양시 덕양구,202206,5284475.0
고양시 덕양구,202207,5650198.0
고양시 덕양구,202208,5529393.0
고양시 덕양구,202209,5784912.0
고양시 덕양구,202210,5842801.0
고양시 덕양구,202211,5247869.0
고양시 덕양구,202212,5154630.0
고양시 덕양구,202301,5247978.0
고양시 덕양구,202302,4884827.0
고양시 덕양구,202303,5788335.0
고양시 덕양구,202304,5302805.0
고양시 덕양구,202305,5918113.0
고양시 덕양구,202306,5436964.0
고양시 덕양구,202307,5962375.0
고양시 덕양구,202308,5778553.0
고양시 덕양구,202309,5460647.0
고양시 덕양구,202310,5253624.0
고양시 덕양구,202311,4810925.0
고양시 덕양구,202312,4944821.0
고양시 덕양구,202401,4629278.0
고양시 덕양구,202402,4860365.0
고양시 덕양구,202403,5317575.0
고양시 덕양구,202404,4654217.0
고양시 덕양구,202405,5270327.0
고양시 덕양구,202406,4871589.0
고양시 덕양구,202407,4903477.0
고양시 덕양구,202408,5133398.0
고양시 덕양구,202409,5179720.0
고양시 덕양구,202410,5217960.0
고양시 덕양구,202411,4828142.0
고양시 덕양구,202412,4786622.0
고양시 덕양구,202501,4796753.0
고양시 덕양구,202502,4258871.0
고양시 덕양구,202503,5318122.0
고양시 덕양구,202504,4708376.0
고양시 덕양구,202505,5700995.0
고양시 덕양구,202506,5296983.0
고양시 덕양구,202507,5577489.0
고양시 덕양구,202508,5467269.0
고양시 덕양구,202509,5192926.0
고양시 덕양구,202510,5804388.0
고양시 덕양구,202511,5215579.0
고양시 덕양구,202512,5045112.0
고양시 덕양구,202601,4864049.0
고양시 덕양구,202602,4837266.0
고양시 덕양구,202603,5544729.0
고양시 덕양구,202604,4806679.0
고양시 덕양구,202605,5583788.0
고양시 덕양구,202606,5026987.0
고양시 덕양구,202607,5333459.0
고양시 덕양구,202608,5402454.0
고양시 일산동구,201901,5071580.0
고양시 일산동구,201902,4521636.0
고양시 일산동구,201903,5620621.0
고양시 일산동구,201904,4881987.0
고양시 일산동구,201905,5245262.0
고양시 일산동구,201906,4967285.0
고양시 일산동구,201907,5268144.0
고양시 일산동구,201908,5643202.0
고양시 일산동구,201909,5266208.0
고양시 일산동구,201910,5302394.0
고양시 일산동구,201911,5711330.0
고양시 일산동구,201912,5464494.0
고양시 일산동구,202001,5304677.0
고양시 일산동구,202002,4259154.0
고양시 일산동구,202003,4430551.0
고양시 일산동구,202004,4651690.0
고양시 일산동구,202005,5189910.0
고양시 일산동구,202006,4829126.0
고양시 일산동구,202007,5115112.0
고양시 일산동구,202008,4513356.0
고양시 일산동구,202009,4602541.0
고양시 일산동구,202010,5144744.0
고양시 일산동구,202011,4581780.0
고양시 일산동구,202012,4146196.0
고양시 일산동구,202101,4171016.0
고양시 일산동구,202102,4320088.0
고양시 일산동구,202103,5177239.0
고양시 일산동구,202104,4772263.0
고양시 일산동구,202105,5103187.0
고양시 일산동구,202106,4993592.0
고양시 일산동구,202107,4734226.0
고양시 일산동구,202108,4790737.0
고양시 일산동구,202109,5051097.0
고양시 일산동구,202110,5180417.0
고양시 일산동구,202111,4986696.0
고양시 일산동구,202112,4847500.0
고양시 일산동구,202201,4787895.0
고양시 일산동구,202202,4063951.0
고양시 일산동구,202203,4867061.0
고양시 일산동구,202204,5309715.0
고양시 일산동구,202205,5576927.0
고양시 일산동구,202206,4990953.0
고양시 일산동구,202207,5415985.0
고양시 일산동구,202208,5218391.0
고양시 일산동구,202209,5318736.0
고양시 일산동구,202210,5421786.0
고양시 일산동구,202211,4979278.0
고양시 일산동구,202212,5163843.0
고양시 일산동구,202301,5066781.0
고양시 일산동구,202302,4745712.0
고양시 일산동구,202303,5480722.0
