관리번호,사업장명,업태구분명,인허가일자,소재지면적,시설총규모,남성종사자수,여성종사자수,전통업소주된음식,도로명주소,지번주소,전화번호,경도,위도,데이터갱신시점
5070000-101-2017-00047,권셰프 함흥냉면 전문점,한식,2017-03-10,48.84,48.84,,,,"경상북도 안동시 중앙시장1길 26-3, 1층 (옥야동)",경상북도 안동시 옥야동 300-70 ,548557500.0,128.72226907126216,36.564228825949506,2026-05-07 22:05:08
5070000-101-2017-00051,금재 닭도리탕&찜닭,한식,2017-03-13,92.8,92.8,,,,"경상북도 안동시 풍천면 천년숲동로 46, 1층 10~11호","경상북도 안동시 풍천면 갈전리 1658 110,111호",,128.50704788062453,36.57296180374662,2026-05-07 22:05:08
5070000-101-2017-00048,반올림피자샵,경양식,2017-03-13,50.98,50.98,,,,"경상북도 안동시 서동문로 31-1, 1층 (평화동)",경상북도 안동시 평화동 71-284 1층 ,548412827.0,128.71529115126623,36.566578395814,2026-05-07 22:05:08
5070000-101-2017-00055,소림마라 경북안동점,중국식,2017-03-17,24.99,24.99,,,,"경상북도 안동시 제비원로 170, 102동 1층 106-1호 (금곡동)",경상북도 안동시 금곡동 124-1 1층 106-1호,548057789.0,128.72049926657638,36.567692088913915,2026-05-07 22:05:08
5070000-101-2017-00054,내안애닭,식육(숯불구이),2017-03-17,44.88,44.88,,,,"경상북도 안동시 배움길 54, 1층 (당북동)",경상북도 안동시 당북동 333-32 1층 ,548572558.0,128.71891844721466,36.56130075496337,2026-05-07 22:05:08
5070000-101-2017-00056,마풍1호점,식육(숯불구이),2017-03-20,29.75,29.75,,,,"경상북도 안동시 대안로 98-14, 1층 가호 (옥야동)",경상북도 안동시 옥야동 285-29 ,,128.72409076171522,36.56493059707313,2026-05-07 22:05:08
5070000-101-2017-00061,홍가홍,중국식,2017-03-24,92.4,92.4,,,,"경상북도 안동시 배움길 82, 1층 (당북동)",경상북도 안동시 당북동 333-112 1층 ,548527558.0,128.71736142076858,36.56116600690913,2026-05-07 22:05:08
5070000-101-2017-00063,셀프집밥사랑,한식,2017-03-27,77.92,77.92,,,,"경상북도 안동시 풍천면 천년숲동로 46, 경북도청이전신도시 코아루프라임시티 지하1층 B103,104호",경상북도 안동시 풍천면 갈전리 1658 경북도청이전신도시 코아루프라임시티 ,,128.50704788062453,36.57296180374662,2026-05-07 22:05:08
5070000-101-2017-00074,화통삼,식육(숯불구이),2017-04-05,142.24,142.24,,,,"경상북도 안동시 말구리길 38, 1층 (태화동)",경상북도 안동시 태화동 897-1 ,548549686.0,128.70565363953213,36.56548589042025,2026-05-07 22:05:08
5070000-101-2017-00075,굽네치킨 안동중앙점,호프/통닭,2017-04-05,77.88,77.88,,,,"경상북도 안동시 안기천로 46, 103호 (당북동)",경상북도 안동시 당북동 333-16 ,548429696.0,128.71690037090337,36.56136663899501,2026-05-07 22:05:08
5070000-101-2017-00076,착한부엌,분식,2017-04-06,20.16,20.16,,,,"경상북도 안동시 중앙시장4길 26-10, 1층 6호 (옥야동)",경상북도 안동시 옥야동 284-12 1층 6호,,128.7235616396515,36.56459613446566,2026-05-07 22:05:08
5070000-101-2017-00078,엘림,기타,2017-04-12,64.54,64.54,,,,"경상북도 안동시 서경지1길 3, 1층 (태화동)",경상북도 안동시 태화동 180-24 ,548233927.0,128.71457334538528,36.562575889192715,2026-06-26 03:03:03
5070000-101-2017-00080,대복식당,복어취급,2017-04-14,125.55,125.55,,,,"경상북도 안동시 당북길 46-4, 1층 (당북동)",경상북도 안동시 당북동 95-7 1층 ,548534747.0,128.71888408077749,36.5656024332367,2026-05-07 22:05:08
5070000-101-2017-00082,영양닭불백,한식,2017-04-17,41.79,41.79,,,,"경상북도 안동시 전거리5길 95, 1층 (용상동)",경상북도 안동시 용상동 1614-12 ,548214737.0,128.74573618656288,36.56103558290318,2026-05-07 22:05:08
5070000-101-2017-00084,울릉도식당,한식,2017-04-20,31.2,31.2,,,,"경상북도 안동시 중앙로 83, 1층 (동문동)",경상북도 안동시 동문동 161-1 1층 ,,128.73568929838535,36.56496212814882,2026-05-07 22:05:08
5070000-101-2017-00089,향나무집,한식,2017-04-28,72.37,72.37,,,,"경상북도 안동시 강남1길 37, 1층 (정하동)",경상북도 안동시 정하동 241-1 ,,128.73246436105853,36.5516587920845,2026-05-07 22:05:08
5070000-101-2017-00240,황태곰탕,한식,2017-05-04,166.07,166.07,,,,"경상북도 안동시 경북대로 501, 1층 101호 (송현동)",경상북도 안동시 송현동 367-4 ,,128.6971780543641,36.57352162572133,2026-05-07 22:05:09
5070000-101-2017-00093,초밥점빵,일식,2017-05-15,116.95,116.95,,,,"경상북도 안동시 전거리8길 101, 1층 (용상동)",경상북도 안동시 용상동 1440-4 1층 ,548235959.0,128.74912458366518,36.560186893672366,2026-05-07 22:05:08
5070000-101-2017-00096,삼교식당,한식,2017-05-19,150.4,150.4,,,,"경상북도 안동시 서부시장길 16, 1층 (태화동)",경상북도 안동시 태화동 175-19 ,,128.71562278911966,36.564512075116944,2026-05-07 22:05:08
5070000-101-2017-00100,또래오래(경북도청점),호프/통닭,2017-05-26,48.45,48.45,,,,"경상북도 안동시 풍천면 천년숲서로 7-19, 1층 114호",경상북도 안동시 풍천면 갈전리 1632 ,548229292.0,128.50152786004543,36.57299153693924,2026-05-07 22:05:08
5070000-101-2017-00101,풍산농공단지 구내식당,한식,2017-05-30,84.68,84.68,,,,경상북도 안동시 풍산읍 풍산공단길 5-9,경상북도 안동시 풍산읍 괴정리 226 ,548589478.0,128.5365124121018,36.59995649321145,2026-05-07 22:05:08
5070000-101-2017-00103,회포,한식,2017-06-01,50.28,50.28,,,,"경상북도 안동시 용상시장4길 52, 2층 (용상동)",경상북도 안동시 용상동 1543-94 2층 ,,128.74926768547746,36.55758955734204,2026-05-07 22:05:08
5070000-101-2017-00104,피오르달리조,경양식,2017-06-02,171.4,171.4,,,,"경상북도 안동시 옥동2길 20, 1층 (옥동)",경상북도 안동시 옥동 984-2 ,548438779.0,128.70015320021372,36.55963848570749,2026-05-07 22:05:08
5070000-101-2017-00105,비비큐(BBQ) 안동용상점,호프/통닭,2017-06-02,58.84,58.84,,,,"경상북도 안동시 경동로 921, 1층 (용상동)",경상북도 안동시 용상동 1162-18 ,,128.75594887493986,36.55653890419431,2026-05-07 22:05:08
5070000-101-2017-00106,블루스크린골프,한식,2017-06-07,18.63,18.63,,,,경상북도 안동시 하이마로 263 (옥동),경상북도 안동시 옥동 1274-14 ,,128.68359848098788,36.553629036915765,2026-05-07 22:05:08
5070000-101-2017-00107,양꼬치&칭따오,식육(숯불구이),2017-06-07,60.9,60.9,,,,"경상북도 안동시 퇴계로 202, 1층 3호 (신안동)",경상북도 안동시 신안동 38-36 103호,,128.7337155619186,36.57491470552241,2026-05-07 22:05:08
5070000-101-2017-00109,운정,한식,2017-06-12,117.66,117.66,,,,"경상북도 안동시 임하면 고곡길 334, 2동 1층",경상북도 안동시 임하면 고곡리 550-3 1층 2동 ,,128.83305202810456,36.481468243923324,2026-05-07 22:05:08
5070000-101-2017-00108,좋은날식당천막,한식,2017-06-12,56.0,56.0,,,,"경상북도 안동시 감나무3길 38, 1층 (태화동)",경상북도 안동시 태화동 666-157 1층 ,,128.71180878659771,36.569516122258825,2026-05-07 22:05:08
5070000-101-2017-00110,나드리김밥 옥동점,분식,2017-06-14,95.5,95.5,,,,"경상북도 안동시 경북대로 423, 1층 102호 (옥동)",경상북도 안동시 옥동 989-7 102호,548587800.0,128.69872353595693,36.56642592720801,2026-05-07 22:05:08
5070000-101-2017-00116,부흥해장국,한식,2017-06-16,32.45,32.45,,,,"경상북도 안동시 서부시장길 50, 1층 (태화동)",경상북도 안동시 태화동 64 1층 ,548533553.0,128.71572747041284,36.56596684891062,2026-05-07 22:05:08
5070000-101-2017-00117,아델,호프/통닭,2017-06-19,98.54,98.54,,,,"경상북도 안동시 복주2길 72, 2층 203호 (옥동)",경상북도 안동시 옥동 773-8 203호,,128.70108811675195,36.563605263794024,2026-05-07 22:05:08
5070000-101-2017-00118,교촌치킨 금곡점,호프/통닭,2017-06-21,64.35,64.35,,,,"경상북도 안동시 제비원로 135-1, 1층 (당북동)",경상북도 안동시 당북동 311-8 1층 ,548419295.0,128.7204722846958,36.56432129575441,2026-05-07 22:05:08
5070000-101-2017-00119,월영갈비,식육(숯불구이),2017-06-23,155.5,155.5,,,,경상북도 안동시 경동로 677-8 (운흥동),경상북도 안동시 운흥동 171-16 ,548573333.0,128.73243734538366,36.56346654072561,2026-05-07 22:05:08
5070000-101-2017-00120,양지가든,한식,2017-06-26,88.48,88.48,,,,"경상북도 안동시 와룡면 퇴계로 1310-16, 제2동",경상북도 안동시 와룡면 가야리 905 제2동 ,,128.7728577430248,36.654969741116076,2026-05-07 22:05:08
5070000-101-2017-00121,임실N치즈피자,경양식,2017-06-27,35.7,35.7,,,,"경상북도 안동시 광명로 260, 1층 (태화동)",경상북도 안동시 태화동 209-17 ,,128.7107768696733,36.565871064682085,2026-05-07 22:05:08
5070000-101-2017-00123,잔칫날,한식,2017-06-29,48.74,48.74,,,,"경상북도 안동시 서부시장2길 57-6, 1층 (태화동)",경상북도 안동시 태화동 65-25 1층 ,,128.71668691461667,36.56601303038326,2026-05-07 22:05:08
5070000-101-2017-00126,볶끼요춘천닭갈비 본점,식육(숯불구이),2017-07-05,188.16,188.16,,,,"경상북도 안동시 강남로 404, 1층 (정상동)",경상북도 안동시 정상동 468 ,548427008.0,128.74450344573415,36.55179483339858,2026-05-07 22:05:08
5070000-101-2017-00128,한뚝배기,한식,2017-07-10,120.9,120.9,,,,"경상북도 안동시 마들3길 48, 1층 (용상동)",경상북도 안동시 용상동 1078-105 ,548218900.0,128.7570913822803,36.55254687012219,2026-08-26 21:47:50
5070000-101-2017-00130,이모네식당,한식,2017-07-14,113.41,113.41,,,,"경상북도 안동시 일직면 중앙통길 27, 1층 101호",경상북도 안동시 일직면 운산리 80-4 101호,,128.65820450192098,36.47417560881758,2026-05-07 22:05:08
5070000-101-2017-00134,장미가든,한식,2017-07-19,229.15,229.15,,,,"경상북도 안동시 복주3길 45, 1층 (옥동)",경상북도 안동시 옥동 764-7 1층 ,548591113.0,128.6997009079443,36.563767588886975,2026-05-07 22:05:08
5070000-101-2017-00135,메가혼밥 경북도청점,한식,2017-07-20,44.94,44.94,,,,"경상북도 안동시 풍천면 천년숲동로 46, 1층 108호",경상북도 안동시 풍천면 갈전리 1658 108호,,128.50704788062453,36.57296180374662,2026-05-07 22:05:08
5070000-101-2017-00136,미소마늘닭,한식,2017-07-21,80.36,80.36,,,,"경상북도 안동시 송천1길 146-13, 1층 (송천동)",경상북도 안동시 송천동 352-9 1층 ,,128.79478255309937,36.54507254209794,2026-05-07 22:05:08
5070000-101-2017-00138,씨제이손칼국수,한식,2017-08-02,49.98,49.98,,,,"경상북도 안동시 길안면 천지길 67, 1층",경상북도 안동시 길안면 천지리 749-11 1층 ,,128.89439767710164,36.45720668043972,2026-05-07 22:05:08
5070000-101-2017-00141,미스터닭갈비,한식,2017-08-04,61.41,61.41,,,,"경상북도 안동시 풍천면 풍요3길 48-10, 1층",경상북도 안동시 풍천면 갈전리 1347 1층 ,548593343.0,128.49764842986784,36.57648999414523,2026-05-07 22:05:08
5070000-101-2017-00147,안동휴스테이 스마트24,호프/통닭,2017-08-17,61.02,61.02,,,,경상북도 안동시 관광단지로 243-8 (성곡동),경상북도 안동시 성곡동 688 ,548233300.0,128.7681208687847,36.56479381393269,2026-05-07 22:05:08
5070000-101-2017-00148,오늘(ONL),경양식,2017-08-21,75.31,75.31,,,,경상북도 안동시 말구리길 10 (옥동),경상북도 안동시 옥동 617-1 ,,128.70536291226395,36.56438962284575,2026-05-07 22:05:08
5070000-101-2017-00150,산노을,식육(숯불구이),2017-08-22,194.21,194.21,,,,"경상북도 안동시 풍천면 풍요6길 9, 꽃담빌 지하1,지상1층",경상북도 안동시 풍천면 갈전리 1357 꽃담빌 ,548431292.0,128.49808334616858,36.57603161736452,2026-05-07 22:05:09
5070000-101-2017-00153,찬담정 닭갈비,식육(숯불구이),2017-08-29,97.68,97.68,,,,"경상북도 안동시 상아길 131, 1층 (안막동)",경상북도 안동시 안막동 764 1층 ,548544491.0,128.74075853863,36.58489054964091,2026-09-04 21:47:50
5070000-101-2017-00155,엠에스(MS)푸드,한식,2017-08-31,47.47,47.47,,,,"경상북도 안동시 말구리길 59, 201호 (태화동)",경상북도 안동시 태화동 635-2 ,548594416.0,128.7060289386715,36.56652452689051,2026-05-07 22:05:09
5070000-101-2017-00156,시간돼지,한식,2017-09-05,54.56,54.56,,,,"경상북도 안동시 단원로 57, 1층 (운안동)",경상북도 안동시 운안동 440-1 1층 ,548430929.0,128.7099532488553,36.57182677864206,2026-05-07 22:05:09
5070000-101-2017-00158,김지우갈비탕,한식,2017-09-06,447.13,447.13,,,,"경상북도 안동시 풍천면 수호로 59, 2층",경상북도 안동시 풍천면 갈전리 1429 ,548580083.0,128.50114739347148,36.57546555562715,2026-05-07 22:05:09
5070000-101-2017-00159,육공방숯불,식육(숯불구이),2017-09-07,212.25,212.25,,,,"경상북도 안동시 강남로 404, 2동 (정상동)",경상북도 안동시 정상동 468 2동 ,548546066.0,128.74450344573415,36.55179483339858,2026-05-07 22:05:09
5070000-101-2017-00160,진배기할매국밥,한식,2017-09-08,127.66,127.66,,,,"경상북도 안동시 풍천면 풍요4길 36-10, 1층",경상북도 안동시 풍천면 갈전리 1371 1층 ,548528884.0,128.49924075106065,36.57626910309569,2026-05-07 22:05:09
5070000-101-2017-00167,누리마을감자탕안동점,한식,2017-09-18,362.85,362.85,,,,"경상북도 안동시 육사로 323, A동 2층 (법흥동)",경상북도 안동시 법흥동 52-8 ,548535200.0,128.73885512835133,36.562133720671376,2026-05-07 22:05:09
5070000-101-2017-00168,땡기네가오리,한식,2017-09-20,65.75,65.75,,,,"경상북도 안동시 서부시장길 20, 1층 (태화동)",경상북도 안동시 태화동 175-17 1층 ,,128.71556679883244,36.56462813592524,2026-05-07 22:05:09
5070000-101-2017-00201,헬로우베트남쌀국수,"외국음식전문점(인도,태국등)",2017-10-10,84.5,84.5,,,,"경상북도 안동시 문화광장길 16-4, 1층 (남부동)",경상북도 안동시 남부동 245 1층 ,,128.73050081405478,36.563735423984916,2026-05-07 22:05:09
5070000-101-2017-00200,제비원한식뷔페,뷔페식,2017-10-10,202.41,202.41,,,,"경상북도 안동시 제비원로 649-2, 1층 (이천동)",경상북도 안동시 이천동 695 1층 ,,128.70742750735138,36.60503106108587,2026-05-07 22:05:09
5070000-101-2017-00202,서울왕만두,한식,2017-10-10,36.21,36.21,,,,"경상북도 안동시 경동로 870, 1층 (용상동)",경상북도 안동시 용상동 1236-2 ,548420045.0,128.75116504943165,36.55910950128518,2026-05-07 22:05:09
5070000-101-2017-00199,바우네통닭발,호프/통닭,2017-10-10,37.05,37.05,,,,"경상북도 안동시 경북대로 442, 1층 107호 (옥동)",경상북도 안동시 옥동 991-2 1층 107호,548576090.0,128.69841418598554,36.56820821241132,2026-05-07 22:05:09
5070000-101-2017-00203,비에이치씨(bhc) 안동과학대점&아지트,분식,2017-10-12,91.26,68.44,,,,"경상북도 안동시 서후면 귀여리길 16, 2층",경상북도 안동시 서후면 교리 502-9 ,548417009.0,128.652281286188,36.588571406879986,2026-08-28 21:47:50
5070000-101-2017-00204,기산황금식당,한식,2017-10-18,146.83,126.9,,,,"경상북도 안동시 풍천면 섬마을2길 9, 1층",경상북도 안동시 풍천면 기산리 1057-4 ,548593219.0,128.46403084371474,36.53522519486668,2026-05-07 22:05:09
5070000-101-2017-00208,안동 보문정 경상북도 도청점,식육(숯불구이),2017-11-06,344.74,344.74,,,,"경상북도 안동시 풍천면 천년숲서로 15, 1층 111호",경상북도 안동시 풍천면 갈전리 1648 1층 111호,548580022.0,128.50295864881505,36.571368467658694,2026-05-07 22:05:09
5070000-101-2017-00210,가야,식육(숯불구이),2017-11-07,134.75,134.75,,,,"경상북도 안동시 경북대로 349, 2층 (옥동)",경상북도 안동시 옥동 983-11 2층 ,,128.7031864873616,36.56120264524052,2026-05-07 22:05:09
5070000-101-2017-00209,스타비어,호프/통닭,2017-11-07,76.49,76.49,,,,"경상북도 안동시 송하1길 86, 1층 (송현동)",경상북도 안동시 송현동 528-9 1층 ,548586500.0,128.69351075208618,36.569408220029516,2026-05-07 22:05:09
5070000-101-2017-00211,포항회대게,횟집,2017-11-09,148.52,148.52,,,,"경상북도 안동시 풍천면 풍요3길 20, 1층",경상북도 안동시 풍천면 갈전리 1477 1층 ,548428427.0,128.49729557307086,36.5742348729994,2026-05-07 22:05:09
5070000-101-2017-00212,아낙촌,한식,2017-11-09,141.36,141.36,,,,경상북도 안동시 임하면 내앞길 57,경상북도 안동시 임하면 천전리 77-6 ,548226600.0,128.86188482929379,36.534723330212444,2026-05-07 22:05:09
5070000-101-2017-00213,대승이네,호프/통닭,2017-11-10,34.79,34.79,,,,"경상북도 안동시 경동로 854, 1층 (용상동)",경상북도 안동시 용상동 1248-1 1층 ,,128.74975986282095,36.560047179787624,2026-05-07 22:05:09
5070000-101-2017-00215,소문난부자국밥,한식,2017-11-14,166.05,166.05,,,,"경상북도 안동시 풍천면 풍요4길 26, 1층",경상북도 안동시 풍천면 갈전리 1412 1층 ,548526945.0,128.4985531691411,36.57567306602453,2026-05-07 22:05:09
5070000-101-2017-00216,샤브향 안동점,한식,2017-11-20,329.45,329.45,,,,"경상북도 안동시 육사로 323, 2층 (법흥동)",경상북도 안동시 법흥동 52-1 신라예식장 2층 ,548435123.0,128.73921015979622,36.56230110571974,2026-05-07 22:05:09
5070000-101-2017-00219,메밀꽃피면,한식,2017-11-29,118.03,118.03,,,,"경상북도 안동시 도산면 선성4길 22, 1층",경상북도 안동시 도산면 서부리 179-30 1층 ,548431253.0,128.81118308487024,36.69748872217261,2026-05-07 22:05:09
5070000-101-2017-00221,누룽달누룽지삼계탕,한식,2017-12-01,190.99,190.99,,,,"경상북도 안동시 풍천면 천년숲서로 7-19, 110.111.112호",경상북도 안동시 풍천면 갈전리 1632 ,548549889.0,128.50152786004543,36.57299153693924,2026-05-07 22:05:09
5070000-101-2017-00224,김치찜은 못참지,식육(숯불구이),2017-12-04,20.88,20.88,,,,"경상북도 안동시 합전길 6, 1층 108호 (송현동)",경상북도 안동시 송현동 288 우성아파트 상가 108호,548539259.0,128.6992437782214,36.5686694808645,2026-05-07 22:05:09
