SGG_CD,SGG_NM,BASE_YM,SIDO_NM,LODG_TOU_NUM_RATE,AVG_LODG_DAYS
11560,서울특별시 영등포구,202107,영등포구,4.8,3.59
11560,서울특별시 영등포구,202108,영등포구,4.4,3.45
11560,서울특별시 영등포구,202109,영등포구,4.4,3.72
11560,서울특별시 영등포구,202110,영등포구,4.4,3.72
11560,서울특별시 영등포구,202111,영등포구,4.4,4.79
11560,서울특별시 영등포구,202112,영등포구,5.3,4.0
11560,서울특별시 영등포구,202201,영등포구,5.1,3.67
11560,서울특별시 영등포구,202202,영등포구,5.0,3.78
11560,서울특별시 영등포구,202203,영등포구,4.4,3.51
11560,서울특별시 영등포구,202204,영등포구,3.9,3.62
11560,서울특별시 영등포구,202205,영등포구,4.2,3.57
11560,서울특별시 영등포구,202206,영등포구,4.4,3.52
11560,서울특별시 영등포구,202207,영등포구,4.7,3.51
11560,서울특별시 영등포구,202208,영등포구,4.8,3.47
