SGG_CD,SGG_NM,BASE_YM,PRE_BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
11620,서울특별시 관악구,202604,202504,5619159.0,,
11620,서울특별시 관악구,202605,202505,6415378.0,,
11620,서울특별시 관악구,202606,202506,6055931.0,,
11620,서울특별시 관악구,202607,202507,5986589.0,,
11620,서울특별시 관악구,202608,202508,6014134.0,,
11530,서울특별시 구로구,201801,,4593256.0,,
11530,서울특별시 구로구,201802,,4088508.0,,
11530,서울특별시 구로구,201803,,5166126.0,,
11530,서울특별시 구로구,201804,,4559800.0,,
11530,서울특별시 구로구,201805,,4872584.0,,
11530,서울특별시 구로구,201806,,4746308.0,,
11530,서울특별시 구로구,201807,,5327119.0,,
11530,서울특별시 구로구,201808,,4854280.0,,
11530,서울특별시 구로구,201809,,5065778.0,,
11530,서울특별시 구로구,201810,,4939686.0,,
11530,서울특별시 구로구,201811,,4455122.0,,
11530,서울특별시 구로구,201812,,4859120.0,,
11530,서울특별시 구로구,201901,,4616640.0,,
11530,서울특별시 구로구,201902,,4110449.0,,
11530,서울특별시 구로구,201903,,5465880.0,,
11530,서울특별시 구로구,201904,,4565900.0,,
11530,서울특별시 구로구,201905,,4887558.0,,
11530,서울특별시 구로구,201906,,4900584.0,,
11530,서울특별시 구로구,201907,,5378800.0,,
11530,서울특별시 구로구,201908,,5486481.0,,
11530,서울특별시 구로구,201909,,5425452.0,,
11530,서울특별시 구로구,201910,,5425116.0,,
11530,서울특별시 구로구,201911,,5924082.0,,
11530,서울특별시 구로구,201912,,5672513.0,,
11530,서울특별시 구로구,202001,,5335256.0,,
11530,서울특별시 구로구,202002,,4160058.0,,
11530,서울특별시 구로구,202003,,3641852.0,,
11530,서울특별시 구로구,202004,,4053830.0,,
11530,서울특별시 구로구,202005,,4662172.0,,
11530,서울특별시 구로구,202006,,4257211.0,,
11530,서울특별시 구로구,202007,,4605447.0,,
11530,서울특별시 구로구,202008,,4176246.0,,
11530,서울특별시 구로구,202009,,4092088.0,,
11530,서울특별시 구로구,202010,,4944370.0,,
11530,서울특별시 구로구,202011,,4628715.0,,
11530,서울특별시 구로구,202012,,3708758.0,,
11530,서울특별시 구로구,202101,202001,3847277.0,,
11530,서울특별시 구로구,202102,202002,4093484.0,,
11530,서울특별시 구로구,202103,202003,4961712.0,,
11530,서울특별시 구로구,202104,202004,4438228.0,,
11530,서울특별시 구로구,202105,202005,4772845.0,,
11530,서울특별시 구로구,202106,202006,4720758.0,,
11530,서울특별시 구로구,202107,202007,4332814.0,,
11530,서울특별시 구로구,202108,202008,4156688.0,,
11530,서울특별시 구로구,202109,202009,4433096.0,,
11530,서울특별시 구로구,202110,202010,4787594.0,,
11530,서울특별시 구로구,202111,202011,4778554.0,,
11530,서울특별시 구로구,202112,202012,4518882.0,,
11530,서울특별시 구로구,202201,202101,4465629.0,,
11530,서울특별시 구로구,202202,202102,3827516.0,,
11530,서울특별시 구로구,202203,202103,4566426.0,,
11530,서울특별시 구로구,202204,202104,4959724.0,,
11530,서울특별시 구로구,202205,202105,5204038.0,,
11530,서울특별시 구로구,202206,202106,4905075.0,,
11530,서울특별시 구로구,202207,202107,5107358.0,,
11530,서울특별시 구로구,202208,202108,4847654.0,,
11530,서울특별시 구로구,202209,202109,5159700.0,,
11530,서울특별시 구로구,202210,202110,5401732.0,,
11530,서울특별시 구로구,202211,202111,5363886.0,,
11530,서울특별시 구로구,202212,202112,5185544.0,,
11530,서울특별시 구로구,202301,202201,5024831.0,,
11530,서울특별시 구로구,202302,202202,4845876.0,,
11530,서울특별시 구로구,202303,202203,5585454.0,,
11530,서울특별시 구로구,202304,202204,4996803.0,,
11530,서울특별시 구로구,202305,202205,5455296.0,,
11530,서울특별시 구로구,202306,202206,5208469.0,,
11530,서울특별시 구로구,202307,202207,5289767.0,,
11530,서울특별시 구로구,202308,202208,5213254.0,,
11530,서울특별시 구로구,202309,202209,5244152.0,,
11530,서울특별시 구로구,202310,202210,5225640.0,,
11530,서울특별시 구로구,202311,202211,5095122.0,,
11530,서울특별시 구로구,202312,202212,5338400.0,,
11530,서울특별시 구로구,202401,202301,5059674.0,,
11530,서울특별시 구로구,202402,202302,4969528.0,,
11530,서울특별시 구로구,202403,202303,5979232.0,,
11530,서울특별시 구로구,202404,202304,5363022.0,,
11530,서울특별시 구로구,202405,202305,5515534.0,,
11530,서울특별시 구로구,202406,202306,5393661.0,,
11530,서울특별시 구로구,202407,202307,5532079.0,,
11530,서울특별시 구로구,202408,202308,5361710.0,,
11530,서울특별시 구로구,202409,202309,5442454.0,,
11530,서울특별시 구로구,202410,202310,5586704.0,,
11530,서울특별시 구로구,202411,202311,5463955.0,,
11530,서울특별시 구로구,202412,202312,5693034.0,,
11530,서울특별시 구로구,202501,202401,5440344.0,,
11530,서울특별시 구로구,202502,202402,5113206.0,,
11530,서울특별시 구로구,202503,202403,6259806.0,,
11530,서울특별시 구로구,202504,202404,5406737.0,,
11530,서울특별시 구로구,202505,202405,6397678.0,,
11530,서울특별시 구로구,202506,202406,5889254.0,,
11530,서울특별시 구로구,202507,202407,5923984.0,,
11530,서울특별시 구로구,202508,202408,5904720.0,,
11530,서울특별시 구로구,202509,202409,5905634.0,,
11530,서울특별시 구로구,202510,202410,5757584.0,,
11530,서울특별시 구로구,202511,202411,6042057.0,,
11530,서울특별시 구로구,202512,202412,6094938.0,,
11530,서울특별시 구로구,202601,202501,5746622.0,,
11530,서울특별시 구로구,202602,202502,5209586.0,,
11530,서울특별시 구로구,202603,202503,6054170.0,,
11530,서울특별시 구로구,202604,202504,5402964.0,,
11530,서울특별시 구로구,202605,202505,5783648.0,,
11530,서울특별시 구로구,202606,202506,5426914.0,,
11530,서울특별시 구로구,202607,202507,5405432.0,,
11530,서울특별시 구로구,202608,202508,5333433.0,,
11215,서울특별시 광진구,201801,,5487212.0,,
11215,서울특별시 광진구,201802,,5174169.0,,
11215,서울특별시 광진구,201803,,6883516.0,,
11215,서울특별시 광진구,201804,,6030122.0,,
11215,서울특별시 광진구,201805,,6583280.0,,
11215,서울특별시 광진구,201806,,6294774.0,,
11215,서울특별시 광진구,201807,,6002686.0,,
11215,서울특별시 광진구,201808,,6228316.0,,
11215,서울특별시 광진구,201809,,6696386.0,,
11215,서울특별시 광진구,201810,,6349550.0,,
11215,서울특별시 광진구,201811,,5814494.0,,
11215,서울특별시 광진구,201812,,5943620.0,,
11215,서울특별시 광진구,201901,,5535078.0,,
11215,서울특별시 광진구,201902,,5120692.0,,
11215,서울특별시 광진구,201903,,6676946.0,,
11215,서울특별시 광진구,201904,,5589255.0,,
11215,서울특별시 광진구,201905,,6094816.0,,
11215,서울특별시 광진구,201906,,5808394.0,,
11215,서울특별시 광진구,201907,,5897440.0,,
11215,서울특별시 광진구,201908,,6414664.0,,
11215,서울특별시 광진구,201909,,6336225.0,,
11215,서울특별시 광진구,201910,,6130184.0,,
11215,서울특별시 광진구,201911,,6750412.0,,
11215,서울특별시 광진구,201912,,6361786.0,,
11215,서울특별시 광진구,202001,,5751508.0,,
11215,서울특별시 광진구,202002,,4591041.0,,
11215,서울특별시 광진구,202003,,4473836.0,,
11215,서울특별시 광진구,202004,,5120734.0,,
11215,서울특별시 광진구,202005,,5541778.0,,
11215,서울특별시 광진구,202006,,5152486.0,,
11215,서울특별시 광진구,202007,,5573740.0,,
11215,서울특별시 광진구,202008,,4794797.0,,
11215,서울특별시 광진구,202009,,4670110.0,,
11215,서울특별시 광진구,202010,,5569571.0,,
11215,서울특별시 광진구,202011,,4943844.0,,
11215,서울특별시 광진구,202012,,3854347.0,,
11215,서울특별시 광진구,202101,202001,4017038.0,,
11215,서울특별시 광진구,202102,202002,4325328.0,,
11215,서울특별시 광진구,202103,202003,5282109.0,,
11215,서울특별시 광진구,202104,202004,4977480.0,,
11215,서울특별시 광진구,202105,202005,5291734.0,,
11215,서울특별시 광진구,202106,202006,5083449.0,,
11215,서울특별시 광진구,202107,202007,4585332.0,,
11215,서울특별시 광진구,202108,202008,4553910.0,,
11215,서울특별시 광진구,202109,202009,5163662.0,,
11215,서울특별시 광진구,202110,202010,5286547.0,,
11215,서울특별시 광진구,202111,202011,5278252.0,,
11215,서울특별시 광진구,202112,202012,4937240.0,,
11215,서울특별시 광진구,202201,202101,4890410.0,,
11215,서울특별시 광진구,202202,202102,4206234.0,,
11215,서울특별시 광진구,202203,202103,5174799.0,,
11215,서울특별시 광진구,202204,202104,5848854.0,,
11215,서울특별시 광진구,202205,202105,6273138.0,,
11215,서울특별시 광진구,202206,202106,5537609.0,,
11215,서울특별시 광진구,202207,202107,5772809.0,,
11215,서울특별시 광진구,202208,202108,5636558.0,,
11215,서울특별시 광진구,202209,202109,6135742.0,,
11215,서울특별시 광진구,202210,202110,6005548.0,,
11215,서울특별시 광진구,202211,202111,5622855.0,,
11215,서울특별시 광진구,202212,202112,5512990.0,,
11215,서울특별시 광진구,202301,202201,5305188.0,,
11215,서울특별시 광진구,202302,202202,5302710.0,,
11215,서울특별시 광진구,202303,202203,6501348.0,,
11215,서울특별시 광진구,202304,202204,5621665.0,,
11215,서울특별시 광진구,202305,202205,6130506.0,,
11215,서울특별시 광진구,202306,202206,5729598.0,,
11215,서울특별시 광진구,202307,202207,5568444.0,,
11215,서울특별시 광진구,202308,202208,5593203.0,,
11215,서울특별시 광진구,202309,202209,6115641.0,,
11215,서울특별시 광진구,202310,202210,6159514.0,,
11215,서울특별시 광진구,202311,202211,5600444.0,,
11215,서울특별시 광진구,202312,202212,5825015.0,,
11215,서울특별시 광진구,202401,202301,5434474.0,,
11215,서울특별시 광진구,202402,202302,5304442.0,,
11215,서울특별시 광진구,202403,202303,6712458.0,,
11215,서울특별시 광진구,202404,202304,5996120.0,,
11215,서울특별시 광진구,202405,202305,6566161.0,,
11215,서울특별시 광진구,202406,202306,6143042.0,,
11215,서울특별시 광진구,202407,202307,5654082.0,,
11215,서울특별시 광진구,202408,202308,5674837.0,,
11215,서울특별시 광진구,202409,202309,6092398.0,,
11215,서울특별시 광진구,202410,202310,6265116.0,,
11215,서울특별시 광진구,202411,202311,5808425.0,,
11215,서울특별시 광진구,202412,202312,5791737.0,,
11215,서울특별시 광진구,202501,202401,5367866.0,,
11215,서울특별시 광진구,202502,202402,5366204.0,,
11215,서울특별시 광진구,202503,202403,6797980.0,,
11215,서울특별시 광진구,202504,202404,5887682.0,,
11215,서울특별시 광진구,202505,202405,7109840.0,,
11215,서울특별시 광진구,202506,202406,6153886.0,,
11215,서울특별시 광진구,202507,202407,6221509.0,,
11215,서울특별시 광진구,202508,202408,6259309.0,,
11215,서울특별시 광진구,202509,202409,6786230.0,,
11215,서울특별시 광진구,202510,202410,6484534.0,,
11215,서울특별시 광진구,202511,202411,6618122.0,,
11215,서울특별시 광진구,202512,202412,6450112.0,,
11215,서울특별시 광진구,202601,202501,5917184.0,,
11215,서울특별시 광진구,202602,202502,5702242.0,,
11215,서울특별시 광진구,202603,202503,7439390.0,,
11215,서울특별시 광진구,202604,202504,6367354.0,,
11215,서울특별시 광진구,202605,202505,7045108.0,,
11215,서울특별시 광진구,202606,202506,6171382.0,,
11215,서울특별시 광진구,202607,202507,5760041.0,,
11215,서울특별시 광진구,202608,202508,5862080.0,,
11545,서울특별시 금천구,201801,,2424821.0,,
11545,서울특별시 금천구,201802,,2204426.0,,
11545,서울특별시 금천구,201803,,2652328.0,,
11545,서울특별시 금천구,201804,,2359570.0,,
11545,서울특별시 금천구,201805,,2480440.0,,
11545,서울특별시 금천구,201806,,2373710.0,,
11545,서울특별시 금천구,201807,,2716931.0,,
11545,서울특별시 금천구,201808,,2505156.0,,
11545,서울특별시 금천구,201809,,2597259.0,,
11545,서울특별시 금천구,201810,,2705241.0,,
11545,서울특별시 금천구,201811,,2440242.0,,
11545,서울특별시 금천구,201812,,2420596.0,,
11545,서울특별시 금천구,201901,,2317448.0,,
11545,서울특별시 금천구,201902,,2003320.0,,
11545,서울특별시 금천구,201903,,2566148.0,,
11545,서울특별시 금천구,201904,,2037388.0,,
11545,서울특별시 금천구,201905,,2231828.0,,
11545,서울특별시 금천구,201906,,2202690.0,,
11545,서울특별시 금천구,201907,,2556060.0,,
11545,서울특별시 금천구,201908,,2505580.0,,
11545,서울특별시 금천구,201909,,2413761.0,,
11545,서울특별시 금천구,201910,,2370784.0,,
11545,서울특별시 금천구,201911,,2696211.0,,
11545,서울특별시 금천구,201912,,2382146.0,,
11545,서울특별시 금천구,202001,,2447322.0,,
11545,서울특별시 금천구,202002,,2052876.0,,
11545,서울특별시 금천구,202003,,1929536.0,,
11545,서울특별시 금천구,202004,,2027592.0,,
11545,서울특별시 금천구,202005,,2154544.0,,
11545,서울특별시 금천구,202006,,2084506.0,,
11545,서울특별시 금천구,202007,,2184112.0,,
11545,서울특별시 금천구,202008,,1958838.0,,
11545,서울특별시 금천구,202009,,2044794.0,,
11545,서울특별시 금천구,202010,,2309674.0,,
11545,서울특별시 금천구,202011,,2195666.0,,
11545,서울특별시 금천구,202012,,1892744.0,,
11545,서울특별시 금천구,202101,202001,2009774.0,,
11545,서울특별시 금천구,202102,202002,2002021.0,,
11545,서울특별시 금천구,202103,202003,2432266.0,,
11545,서울특별시 금천구,202104,202004,2138962.0,,
11545,서울특별시 금천구,202105,202005,2271850.0,,
11545,서울특별시 금천구,202106,202006,2314672.0,,
11545,서울특별시 금천구,202107,202007,2117168.0,,
11545,서울특별시 금천구,202108,202008,2123558.0,,
11545,서울특별시 금천구,202109,202009,2276204.0,,
11545,서울특별시 금천구,202110,202010,2388838.0,,
11545,서울특별시 금천구,202111,202011,2355248.0,,
11545,서울특별시 금천구,202112,202012,2196324.0,,
11545,서울특별시 금천구,202201,202101,2361558.0,,
11545,서울특별시 금천구,202202,202102,1966230.0,,
11545,서울특별시 금천구,202203,202103,2389740.0,,
11545,서울특별시 금천구,202204,202104,2612340.0,,
11545,서울특별시 금천구,202205,202105,2626302.0,,
11545,서울특별시 금천구,202206,202106,2409228.0,,
11545,서울특별시 금천구,202207,202107,2603478.0,,
11545,서울특별시 금천구,202208,202108,2417842.0,,
11545,서울특별시 금천구,202209,202109,2583710.0,,
11545,서울특별시 금천구,202210,202110,2614227.0,,
11545,서울특별시 금천구,202211,202111,2473380.0,,
11545,서울특별시 금천구,202212,202112,2429304.0,,
11545,서울특별시 금천구,202301,202201,2428468.0,,
11545,서울특별시 금천구,202302,202202,2349333.0,,
