업체이용률_1만,c_자연완주율,월영야행_β,체험가격,팝업객단가
0.1896930846842057,0.16292088796204518,-0.008268364396414627,25000,12625.18983357999
0.2764675808695338,0.1428338923470244,-0.0013822661120243677,7000,8044.38748849249
0.2764675808695338,0.17401637172662582,-0.0016173150092786918,10000,9921.736099442112
0.03096723983469186,0.13759375308646205,-0.01747672921114313,39000,12308.705340727283
0.1589499598856141,0.1532395575817942,-0.004760906423216111,10000,5961.998200255187
0.07498632668291193,0.14009102699163004,0.002672355228947539,5000,2149.416136534133
0.0567270438764676,0.15185183393424528,0.0023268334397824504,23000,5756.56884800299
0.16426813223584644,0.16620473757895157,0.0007714432708007374,6000,11700.301792294806
0.16426813223584644,0.16125901245918697,-0.016480760977513977,8000,11428.776259500675
0.03096723983469186,0.16611934406925052,-0.006346355495998811,4000,8867.27474861856
0.4722332058040905,0.15491821224409058,-0.009329413708900891,15000,6029.591590125569
0.0567270438764676,0.15821887634524676,-0.005526524867191249,25000,2641.9358544440147
0.1589499598856141,0.15996005265286434,-0.01582205739366451,4000,2149.416136534133
0.3198999136092226,0.15104917705670318,-0.009019208305027167,28000,8298.692961111445
0.06045829535513537,0.16294258455631225,0.0028928869436441003,10000,6490.025297937499
0.07498632668291193,0.15626051974663802,-0.013723749668163617,25000,3721.496251044161
0.2764675808695338,0.14443445247673836,-0.01231114835119886,10000,9568.06133278347
0.0567270438764676,0.14793281945533837,0.00033262760705776115,10000,3721.496251044161
0.0567270438764676,0.17181315924581558,-0.023558420572403788,25000,12472.89232435155
0.16426813223584644,0.15421579009870065,-0.0007754238615508995,4000,6029.591590125569
0.0567270438764676,0.14820850267866473,-0.019138650754836006,23000,6490.025297937499
0.0567270438764676,0.15564240561260134,-0.00616788851897595,12000,14088.177761028734
0.07823302695080049,0.1651875754545696,-0.016734294944066294,15000,10868.15254697223
0.1589499598856141,0.16063853921224494,-0.009507064825693584,20000,5961.998200255187
0.3965352901233879,0.17068200810442455,-0.013346648071649404,5000,9815.38693042659
0.1896930846842057,0.15867026304841367,-0.005454907009624267,25000,7818.674849699402
