_조회_시도,_조회_시군구,_조회_SGG_CD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
경기도,부천시,41190,소사본3동,소사본3동,51944.0,228.0,2.5,51944.0,228.0,100.0
경기도,부천시,41190,괴안동,괴안동,78860.0,281.0,3.7,78860.0,281.0,100.0
경기도,부천시,41190,범박동,범박동,45339.0,213.0,2.1,45339.0,213.0,100.0
경기도,부천시,41190,역곡3동,역곡3동,88315.0,297.0,4.2,88315.0,297.0,100.0
경기도,부천시,41190,성곡동,성곡동,34737.0,186.0,1.6,34737.0,186.0,100.0
경기도,부천시,41190,고강본동,고강본동,32962.0,182.0,1.6,32962.0,182.0,100.0
경기도,부천시,41190,고강1동,고강1동,52522.0,229.0,2.5,52522.0,229.0,100.0
경기도,부천시,41190,오정동,오정동,57449.0,240.0,2.7,57449.0,240.0,100.0
경기도,부천시,41190,원종1동,원종1동,29508.0,172.0,1.4,29508.0,172.0,100.0
경기도,부천시,41190,원종2동,원종2동,13892.0,118.0,0.7,13892.0,118.0,100.0
경기도,부천시,41190,신흥동,신흥동,83973.0,290.0,4.0,83973.0,290.0,100.0
경기도,부천시 소사구,41194,심곡본1동,심곡본1동,151250.0,389.0,11.4,151250.0,389.0,100.0
경기도,부천시 소사구,41194,심곡본동,심곡본동,222436.0,472.0,16.7,222436.0,472.0,100.0
경기도,부천시 소사구,41194,소사본동,소사본동,255868.0,506.0,19.3,255868.0,506.0,100.0
경기도,부천시 소사구,41194,소사본1동,소사본1동,93379.0,306.0,7.0,93379.0,306.0,100.0
경기도,부천시 소사구,41194,범박동,범박동,52950.0,230.0,4.0,52950.0,230.0,100.0
경기도,부천시 소사구,41194,옥길동,옥길동,66794.0,258.0,5.0,66794.0,258.0,100.0
경기도,부천시 소사구,41194,괴안동,괴안동,116560.0,341.0,8.8,116560.0,341.0,100.0
경기도,부천시 소사구,41194,역곡3동,역곡3동,185421.0,431.0,14.0,185421.0,431.0,100.0
경기도,부천시 소사구,41194,송내1동,송내1동,100330.0,317.0,7.6,100330.0,317.0,100.0
경기도,부천시 소사구,41194,송내2동,송내2동,83822.0,290.0,6.3,83822.0,290.0,100.0
경기도,부천시 오정구,41196,성곡동,성곡동,74662.0,273.0,9.9,74662.0,273.0,100.0
경기도,부천시 오정구,41196,원종1동,원종1동,63673.0,252.0,8.5,63673.0,252.0,100.0
경기도,부천시 오정구,41196,원종2동,원종2동,24200.0,156.0,3.2,24200.0,156.0,100.0
경기도,부천시 오정구,41196,고강본동,고강본동,61530.0,248.0,8.2,61530.0,248.0,100.0
경기도,부천시 오정구,41196,고강1동,고강1동,176425.0,420.0,23.4,176425.0,420.0,100.0
경기도,부천시 오정구,41196,오정동,오정동,142328.0,377.0,18.9,142328.0,377.0,100.0
경기도,부천시 오정구,41196,신흥동,신흥동,210007.0,458.0,27.9,210007.0,458.0,100.0
경기도,부천시 원미구,41192,심곡1동,심곡1동,73411.0,271.0,3.1,73411.0,271.0,100.0
경기도,부천시 원미구,41192,심곡2동,심곡2동,338421.0,582.0,14.4,338421.0,582.0,100.0
경기도,부천시 원미구,41192,심곡3동,심곡3동,50279.0,224.0,2.1,50279.0,224.0,100.0
경기도,부천시 원미구,41192,원미1동,원미1동,66600.0,258.0,2.8,66600.0,258.0,100.0
경기도,부천시 원미구,41192,원미2동,원미2동,38658.0,197.0,1.6,38658.0,197.0,100.0
경기도,부천시 원미구,41192,소사동,소사동,93537.0,306.0,4.0,93537.0,306.0,100.0
경기도,부천시 원미구,41192,역곡1동,역곡1동,69398.0,263.0,3.0,69398.0,263.0,100.0
경기도,부천시 원미구,41192,역곡2동,역곡2동,168173.0,410.0,7.1,168173.0,410.0,100.0
경기도,부천시 원미구,41192,춘의동,춘의동,148446.0,385.0,6.3,148446.0,385.0,100.0
경기도,부천시 원미구,41192,도당동,도당동,104316.0,323.0,4.4,104316.0,323.0,100.0
경기도,부천시 원미구,41192,약대동,약대동,60790.0,247.0,2.6,60790.0,247.0,100.0
경기도,부천시 원미구,41192,중동,중동,80799.0,284.0,3.4,80799.0,284.0,100.0
경기도,부천시 원미구,41192,중1동,중1동,295968.0,544.0,12.6,295968.0,544.0,100.0
경기도,부천시 원미구,41192,중2동,중2동,81150.0,285.0,3.4,81150.0,285.0,100.0
경기도,부천시 원미구,41192,중3동,중3동,73226.0,271.0,3.1,73226.0,271.0,100.0
경기도,부천시 원미구,41192,중4동,중4동,84332.0,290.0,3.6,84332.0,290.0,100.0
경기도,부천시 원미구,41192,상동,상동,73870.0,272.0,3.1,73870.0,272.0,100.0
경기도,부천시 원미구,41192,상1동,상1동,34489.0,186.0,1.5,34489.0,186.0,100.0
경기도,부천시 원미구,41192,상2동,상2동,258613.0,509.0,11.0,258613.0,509.0,100.0
경기도,부천시 원미구,41192,상3동,상3동,157809.0,397.0,6.7,157809.0,397.0,100.0
경기도,성남시 분당구,41135,분당동,분당동,106505.0,326.0,1.9,106505.0,326.0,100.0
경기도,성남시 분당구,41135,수내1동,수내1동,325239.0,570.0,5.8,325239.0,570.0,100.0
경기도,성남시 분당구,41135,수내2동,수내2동,41289.0,203.0,0.7,41289.0,203.0,100.0
경기도,성남시 분당구,41135,수내3동,수내3동,47114.0,217.0,0.8,47114.0,217.0,100.0
경기도,성남시 분당구,41135,정자동,정자동,181168.0,426.0,3.2,181168.0,426.0,100.0
경기도,성남시 분당구,41135,정자1동,정자1동,571939.0,756.0,10.3,571939.0,756.0,100.0
경기도,성남시 분당구,41135,정자2동,정자2동,56116.0,237.0,1.0,56116.0,237.0,100.0
경기도,성남시 분당구,41135,정자3동,정자3동,94166.0,307.0,1.7,94166.0,307.0,100.0
경기도,성남시 분당구,41135,서현1동,서현1동,735565.0,858.0,13.2,735565.0,858.0,100.0
경기도,성남시 분당구,41135,서현2동,서현2동,60460.0,246.0,1.1,60460.0,246.0,100.0
경기도,성남시 분당구,41135,이매1동,이매1동,134702.0,367.0,2.4,134702.0,367.0,100.0
경기도,성남시 분당구,41135,이매2동,이매2동,46406.0,215.0,0.8,46406.0,215.0,100.0
경기도,성남시 분당구,41135,야탑1동,야탑1동,270474.0,520.0,4.8,270474.0,520.0,100.0
경기도,성남시 분당구,41135,야탑2동,야탑2동,87662.0,296.0,1.6,87662.0,296.0,100.0
경기도,성남시 분당구,41135,야탑3동,야탑3동,100081.0,316.0,1.8,100081.0,316.0,100.0
경기도,성남시 분당구,41135,판교동,판교동,275340.0,525.0,4.9,275340.0,525.0,100.0
경기도,성남시 분당구,41135,삼평동,삼평동,751891.0,867.0,13.5,751891.0,867.0,100.0
경기도,성남시 분당구,41135,백현동,백현동,614271.0,784.0,11.0,614271.0,784.0,100.0
경기도,성남시 분당구,41135,금곡동,금곡동,333088.0,577.0,6.0,333088.0,577.0,100.0
경기도,성남시 분당구,41135,구미1동,구미1동,205722.0,454.0,3.7,205722.0,454.0,100.0
경기도,성남시 분당구,41135,구미동,구미동,291084.0,540.0,5.2,291084.0,540.0,100.0
경기도,성남시 분당구,41135,운중동,운중동,247464.0,497.0,4.4,247464.0,497.0,100.0
경기도,성남시 수정구,41131,신흥1동,신흥1동,74500.0,273.0,2.7,74500.0,273.0,100.0
경기도,성남시 수정구,41131,신흥2동,신흥2동,73795.0,272.0,2.7,73795.0,272.0,100.0
경기도,성남시 수정구,41131,신흥3동,신흥3동,90973.0,302.0,3.3,90973.0,302.0,100.0
경기도,성남시 수정구,41131,태평1동,태평1동,340686.0,584.0,12.3,340686.0,584.0,100.0
경기도,성남시 수정구,41131,태평2동,태평2동,80898.0,284.0,2.9,80898.0,284.0,100.0
경기도,성남시 수정구,41131,태평3동,태평3동,110950.0,333.0,4.0,110950.0,333.0,100.0
경기도,성남시 수정구,41131,태평4동,태평4동,58362.0,242.0,2.1,58362.0,242.0,100.0
경기도,성남시 수정구,41131,수진1동,수진1동,234135.0,484.0,8.5,234135.0,484.0,100.0
경기도,성남시 수정구,41131,수진2동,수진2동,246210.0,496.0,8.9,246210.0,496.0,100.0
경기도,성남시 수정구,41131,단대동,단대동,38653.0,197.0,1.4,38653.0,197.0,100.0
경기도,성남시 수정구,41131,산성동,산성동,16370.0,128.0,0.6,16370.0,128.0,100.0
경기도,성남시 수정구,41131,양지동,양지동,39884.0,200.0,1.4,39884.0,200.0,100.0
경기도,성남시 수정구,41131,복정동,복정동,414668.0,644.0,15.0,414668.0,644.0,100.0
경기도,성남시 수정구,41131,위례동,위례동,220008.0,469.0,7.9,220008.0,469.0,100.0
경기도,성남시 수정구,41131,신촌동,신촌동,107071.0,327.0,3.9,107071.0,327.0,100.0
경기도,성남시 수정구,41131,고등동,고등동,201016.0,448.0,7.3,201016.0,448.0,100.0
경기도,성남시 수정구,41131,시흥동,시흥동,420043.0,648.0,15.2,420043.0,648.0,100.0
경기도,성남시 중원구,41133,성남동,성남동,265744.0,516.0,20.2,265744.0,516.0,100.0
경기도,성남시 중원구,41133,중앙동,중앙동,54035.0,232.0,4.1,54035.0,232.0,100.0
경기도,성남시 중원구,41133,금광1동,금광1동,50184.0,224.0,3.8,50184.0,224.0,100.0
경기도,성남시 중원구,41133,금광2동,금광2동,75379.0,275.0,5.7,75379.0,275.0,100.0
경기도,성남시 중원구,41133,은행1동,은행1동,7930.0,89.0,0.6,7930.0,89.0,100.0
경기도,성남시 중원구,41133,은행2동,은행2동,43515.0,209.0,3.3,43515.0,209.0,100.0
경기도,성남시 중원구,41133,상대원1동,상대원1동,620594.0,788.0,47.1,620594.0,788.0,100.0
경기도,성남시 중원구,41133,상대원2동,상대원2동,24834.0,158.0,1.9,24834.0,158.0,100.0
경기도,성남시 중원구,41133,상대원3동,상대원3동,31120.0,176.0,2.4,31120.0,176.0,100.0
경기도,성남시 중원구,41133,하대원동,하대원동,37530.0,194.0,2.8,37530.0,194.0,100.0
경기도,성남시 중원구,41133,도촌동,도촌동,106883.0,327.0,8.1,106883.0,327.0,100.0
경기도,수원시 권선구,41113,세류1동,세류1동,137085.0,370.0,5.4,137085.0,370.0,100.0
경기도,수원시 권선구,41113,세류2동,세류2동,256348.0,506.0,10.1,256348.0,506.0,100.0
경기도,수원시 권선구,41113,세류3동,세류3동,221736.0,471.0,8.8,221736.0,471.0,100.0
경기도,수원시 권선구,41113,평동,평동,344894.0,587.0,13.6,344894.0,587.0,100.0
경기도,수원시 권선구,41113,서둔동,서둔동,328259.0,573.0,13.0,328259.0,573.0,100.0
경기도,수원시 권선구,41113,구운동,구운동,155072.0,394.0,6.1,155072.0,394.0,100.0
경기도,수원시 권선구,41113,금곡동,금곡동,125939.0,355.0,5.0,125939.0,355.0,100.0
경기도,수원시 권선구,41113,호매실동,호매실동,137140.0,370.0,5.4,137140.0,370.0,100.0
경기도,수원시 권선구,41113,권선1동,권선1동,328833.0,573.0,13.0,328833.0,573.0,100.0
경기도,수원시 권선구,41113,권선2동,권선2동,137894.0,371.0,5.4,137894.0,371.0,100.0
경기도,수원시 권선구,41113,곡선동,곡선동,227567.0,477.0,9.0,227567.0,477.0,100.0
경기도,수원시 권선구,41113,입북동,입북동,130248.0,361.0,5.1,130248.0,361.0,100.0
경기도,수원시 영통구,41117,매탄1동,매탄1동,80657.0,284.0,2.0,80657.0,284.0,100.0
경기도,수원시 영통구,41117,매탄2동,매탄2동,133933.0,366.0,3.4,133933.0,366.0,100.0
경기도,수원시 영통구,41117,매탄3동,매탄3동,621970.0,789.0,15.6,621970.0,789.0,100.0
경기도,수원시 영통구,41117,매탄4동,매탄4동,123275.0,351.0,3.1,123275.0,351.0,100.0
경기도,수원시 영통구,41117,원천동,원천동,637925.0,799.0,16.0,637925.0,799.0,100.0
경기도,수원시 영통구,41117,영통1동,영통1동,128774.0,359.0,3.2,128774.0,359.0,100.0
경기도,수원시 영통구,41117,영통2동,영통2동,301611.0,549.0,7.6,301611.0,549.0,100.0
경기도,수원시 영통구,41117,영통3동,영통3동,567356.0,753.0,14.2,567356.0,753.0,100.0
경기도,수원시 영통구,41117,태장동,태장동,54877.0,234.0,1.4,54877.0,234.0,100.0
경기도,수원시 영통구,41117,망포1동,망포1동,82199.0,287.0,2.1,82199.0,287.0,100.0
경기도,수원시 영통구,41117,망포2동,망포2동,66983.0,259.0,1.7,66983.0,259.0,100.0
경기도,수원시 영통구,41117,광교1동,광교1동,773947.0,880.0,19.4,773947.0,880.0,100.0
경기도,수원시 영통구,41117,광교2동,광교2동,419766.0,648.0,10.5,419766.0,648.0,100.0
경기도,수원시 장안구,41111,파장동,파장동,254222.0,504.0,11.0,254222.0,504.0,100.0
경기도,수원시 장안구,41111,율천동,율천동,441367.0,664.0,19.1,441367.0,664.0,100.0
경기도,수원시 장안구,41111,정자1동,정자1동,83942.0,290.0,3.6,83942.0,290.0,100.0
경기도,수원시 장안구,41111,정자2동,정자2동,631883.0,795.0,27.4,631883.0,795.0,100.0
경기도,수원시 장안구,41111,정자3동,정자3동,124885.0,353.0,5.4,124885.0,353.0,100.0
경기도,수원시 장안구,41111,영화동,영화동,341361.0,584.0,14.8,341361.0,584.0,100.0
경기도,수원시 장안구,41111,송죽동,송죽동,86503.0,294.0,3.7,86503.0,294.0,100.0
경기도,수원시 장안구,41111,조원1동,조원1동,132222.0,364.0,5.7,132222.0,364.0,100.0
경기도,수원시 장안구,41111,조원2동,조원2동,52630.0,229.0,2.3,52630.0,229.0,100.0
경기도,수원시 장안구,41111,연무동,연무동,158752.0,398.0,6.9,158752.0,398.0,100.0
경기도,수원시 팔달구,41115,매교동,매교동,113644.0,337.0,2.2,113644.0,337.0,100.0
경기도,수원시 팔달구,41115,매산동,매산동,1259988.0,1122.0,24.4,1259988.0,1122.0,100.0
경기도,수원시 팔달구,41115,고등동,고등동,310742.0,557.0,6.0,310742.0,557.0,100.0
경기도,수원시 팔달구,41115,화서1동,화서1동,217254.0,466.0,4.2,217254.0,466.0,100.0
경기도,수원시 팔달구,41115,화서2동,화서2동,242511.0,492.0,4.7,242511.0,492.0,100.0
경기도,수원시 팔달구,41115,지동,지동,147169.0,384.0,2.9,147169.0,384.0,100.0
경기도,수원시 팔달구,41115,우만1동,우만1동,281925.0,531.0,5.5,281925.0,531.0,100.0
경기도,수원시 팔달구,41115,우만2동,우만2동,397601.0,631.0,7.7,397601.0,631.0,100.0
경기도,수원시 팔달구,41115,인계동,인계동,1322197.0,1150.0,25.6,1322197.0,1150.0,100.0
경기도,수원시 팔달구,41115,행궁동,행궁동,861823.0,928.0,16.7,861823.0,928.0,100.0
경기도,시흥시,41390,대야동,대야동,220797.0,470.0,3.7,220797.0,470.0,100.0
경기도,시흥시,41390,신천동,신천동,125834.0,355.0,2.1,125834.0,355.0,100.0
경기도,시흥시,41390,신현동,신현동,56690.0,238.0,0.9,56690.0,238.0,100.0
경기도,시흥시,41390,은행동,은행동,125498.0,354.0,2.1,125498.0,354.0,100.0
경기도,시흥시,41390,매화동,매화동,132600.0,364.0,2.2,132600.0,364.0,100.0
경기도,시흥시,41390,목감동,목감동,270701.0,520.0,4.5,270701.0,520.0,100.0
경기도,시흥시,41390,군자동,군자동,118129.0,344.0,2.0,118129.0,344.0,100.0
경기도,시흥시,41390,월곶동,월곶동,260483.0,510.0,4.3,260483.0,510.0,100.0
경기도,시흥시,41390,정왕본동,정왕본동,1264840.0,1125.0,21.0,1264840.0,1125.0,100.0
경기도,시흥시,41390,정왕1동,정왕1동,1235093.0,1111.0,20.5,1235093.0,1111.0,100.0
경기도,시흥시,41390,정왕2동,정왕2동,409953.0,640.0,6.8,409953.0,640.0,100.0
경기도,시흥시,41390,정왕3동,정왕3동,441528.0,664.0,7.3,441528.0,664.0,100.0
경기도,시흥시,41390,정왕4동,정왕4동,104132.0,323.0,1.7,104132.0,323.0,100.0
경기도,시흥시,41390,배곧동,배곧동,202421.0,450.0,3.4,202421.0,450.0,100.0
경기도,시흥시,41390,배곧1동,배곧1동,236560.0,486.0,3.9,236560.0,486.0,100.0
경기도,시흥시,41390,배곧2동,배곧2동,171055.0,414.0,2.8,171055.0,414.0,100.0
경기도,시흥시,41390,과림동,과림동,64533.0,254.0,1.1,64533.0,254.0,100.0
경기도,시흥시,41390,연성동,연성동,118186.0,344.0,2.0,118186.0,344.0,100.0
경기도,시흥시,41390,장곡동,장곡동,84648.0,291.0,1.4,84648.0,291.0,100.0
경기도,시흥시,41390,능곡동,능곡동,61166.0,247.0,1.0,61166.0,247.0,100.0
경기도,시흥시,41390,거북섬동,거북섬동,325655.0,571.0,5.4,325655.0,571.0,100.0
경기도,안산시 단원구,41273,와동,와동,156080.0,395.0,1.9,156080.0,395.0,100.0
경기도,안산시 단원구,41273,고잔동,고잔동,195562.0,442.0,2.4,195562.0,442.0,100.0
경기도,안산시 단원구,41273,중앙동,중앙동,400475.0,633.0,4.9,400475.0,633.0,100.0
경기도,안산시 단원구,41273,호수동,호수동,345839.0,588.0,4.2,345839.0,588.0,100.0
경기도,안산시 단원구,41273,원곡동,원곡동,1556057.0,1247.0,18.9,1556057.0,1247.0,100.0
경기도,안산시 단원구,41273,백운동,백운동,304525.0,552.0,3.7,304525.0,552.0,100.0
경기도,안산시 단원구,41273,신길동,신길동,385538.0,621.0,4.7,385538.0,621.0,100.0
경기도,안산시 단원구,41273,초지동,초지동,1069530.0,1034.0,13.0,1069530.0,1034.0,100.0
경기도,안산시 단원구,41273,선부1동,선부1동,180059.0,424.0,2.2,180059.0,424.0,100.0
경기도,안산시 단원구,41273,선부2동,선부2동,383514.0,619.0,4.7,383514.0,619.0,100.0
경기도,안산시 단원구,41273,선부3동,선부3동,242397.0,492.0,2.9,242397.0,492.0,100.0
경기도,안산시 단원구,41273,대부동,대부동,3011046.0,1735.0,36.6,3011046.0,1735.0,100.0
경기도,안산시 상록구,41271,일동,일동,124517.0,353.0,4.5,124517.0,353.0,100.0
경기도,안산시 상록구,41271,이동,이동,469848.0,685.0,17.0,469848.0,685.0,100.0
경기도,안산시 상록구,41271,사동,사동,393346.0,627.0,14.2,393346.0,627.0,100.0
경기도,안산시 상록구,41271,사이동,사이동,83560.0,289.0,3.0,83560.0,289.0,100.0
경기도,안산시 상록구,41271,해양동,해양동,545156.0,738.0,19.7,545156.0,738.0,100.0
경기도,안산시 상록구,41271,본오1동,본오1동,192373.0,439.0,6.9,192373.0,439.0,100.0
경기도,안산시 상록구,41271,본오2동,본오2동,93695.0,306.0,3.4,93695.0,306.0,100.0
경기도,안산시 상록구,41271,본오3동,본오3동,161121.0,401.0,5.8,161121.0,401.0,100.0
경기도,안산시 상록구,41271,부곡동,부곡동,120219.0,347.0,4.3,120219.0,347.0,100.0
경기도,안산시 상록구,41271,월피동,월피동,135257.0,368.0,4.9,135257.0,368.0,100.0
경기도,안산시 상록구,41271,성포동,성포동,102980.0,321.0,3.7,102980.0,321.0,100.0
경기도,안산시 상록구,41271,반월동,반월동,245886.0,496.0,8.9,245886.0,496.0,100.0
경기도,안산시 상록구,41271,안산동,안산동,101804.0,319.0,3.7,101804.0,319.0,100.0
경기도,안성시,41550,공도읍,공도읍,492018.0,701.0,16.7,492018.0,701.0,100.0
경기도,안성시,41550,보개면,보개면,92215.0,304.0,3.1,92215.0,304.0,100.0
경기도,안성시,41550,금광면,금광면,253601.0,504.0,8.6,253601.0,504.0,100.0
경기도,안성시,41550,서운면,서운면,96861.0,311.0,3.3,96861.0,311.0,100.0
경기도,안성시,41550,미양면,미양면,224511.0,474.0,7.6,224511.0,474.0,100.0
경기도,안성시,41550,대덕면,대덕면,480359.0,693.0,16.4,480359.0,693.0,100.0
경기도,안성시,41550,양성면,양성면,133137.0,365.0,4.5,133137.0,365.0,100.0
경기도,안성시,41550,원곡면,원곡면,262856.0,513.0,8.9,262856.0,513.0,100.0
경기도,안성시,41550,일죽면,일죽면,128940.0,359.0,4.4,128940.0,359.0,100.0
